Date,mean_power,mean_radiation,mean_temp,mean_humid,mean_cloud,mean_panel
2020-04-20,209.8633762574074,0.9432634958357551,41.55555555555556,47.22222222222222,3.7777777777777777,0.13366571489840112
2020-04-21,105.53089145187111,0.9472804783912765,40.0,48.0,7.111111111111111,0.06721450069724606
2020-04-22,159.44094847470367,0.9512164495800393,37.44444444444444,39.77777777777778,6.333333333333333,0.10155077432762964
2020-04-23,95.7943143182037,0.9550714301237869,39.111111111111114,58.333333333333336,7.666666666666667,0.06101310164208746
2020-04-24,109.07221806209262,0.9588454908621932,45.77777777777778,49.22222222222222,7.777777777777778,0.06947003456640195
2020-04-25,212.79806237362962,0.9625387508295149,52.666666666666664,36.888888888888886,4.888888888888889,0.13553486865320455
2020-04-26,31.766849809074074,0.9661513752972072,43.55555555555556,89.11111111111111,8.0,0.020232871335263056
2020-04-27,90.63000703591482,0.9696835737872599,46.888888888888886,53.22222222222222,7.333333333333333,0.05772386253256561
2020-04-28,89.77042130425926,0.9731355980608962,52.111111111111114,47.666666666666664,7.555555555555555,0.05717637709996074
2020-04-29,118.65215183094627,0.9765077400871198,62.666666666666664,51.55555555555556,7.111111111111111,0.07557166467799681
2020-04-30,33.05217189347592,0.9798003299955068,56.888888888888886,88.0,8.0,0.02105151581887963
2020-05-01,65.74135436637037,0.9830137340174462,51.22222222222222,81.0,8.0,0.04187183722324137
2020-05-02,148.99488432405556,0.9861483524199015,63.55555555555556,39.333333333333336,7.444444444444445,0.09489749037941785
2020-05-03,192.93529545068517,0.9892046174355998,69.66666666666667,41.55555555555556,5.111111111111111,0.12288391931672177
2020-05-04,59.62690815768704,0.9921829911934049,46.55555555555556,64.33333333333333,7.777777777777778,0.03797743774169949
2020-05-05,196.97981068500002,0.9950839636524186,44.333333333333336,38.666666666666664,5.333333333333333,0.12545994296531246
2020-05-06,123.9442166044796,0.9979080505432473,48.77777777777778,47.888888888888886,7.666666666666667,0.07894227480472688
2020-05-07,159.66685741815928,1.0006557913196403,52.888888888888886,41.77777777777778,6.111111111111111,0.10169465974950477
2020-05-08,103.59846981047032,1.0015452567526915,39.55555555555556,49.0,7.888888888888889,0.0659837070028467
